"ID.y","GLU_value","Depth.x.x","Zone.x","Treatment.x","Layer.x","CHI_value","Depth.x.y","Zone.y","Treatment.y","Layer.y","LEU_value","Depth.x","Zone","Treatment","Layer","GLU_CHI_ratio","Depth"
"241(C2)0-5",799.041095805943,"0-5 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",93.8701586500913,"0-5 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",457.36510211884,"0-5 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",1.44954641452243,"0-5 cm"
"241(C2)5-10",852.528800349553,"5-10 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",48.2342663344391,"5-10 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",375.939816397814,"5-10 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",2.00985594135813,"5-10 cm"
"241(C2)20-30",547.713139786894,"20-30 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",NA,NA,NA,NA,NA,317.434436197311,"20-30 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",NA,"20-30 cm"
"241(C2)40-50",843.024767391494,"40-50 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",45.5037345488365,"40-50 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",654.758403893475,"40-50 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",1.20387026673575,"40-50 cm"
"241(C2)60-80",780.790295657205,"60-80 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",41.9751366008941,"60-80 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",339.677550553692,"60-80 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",2.04581369904243,"60-80 cm"
"241(C2)80-100",631.055007535127,"80-100 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",NA,NA,NA,NA,NA,352.597041467671,"80-100 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",NA,"80-100 cm"
"252(A6)0-5",675.422297938964,"0-5 cm","Low marsh","+3.0°C","Topsoil
(0-30 cm)",NA,NA,NA,NA,NA,790.13985438465,"0-5 cm","Low marsh","+3.0°C","Topsoil
(0-30 cm)",NA,"0-5 cm"
"252(A6)5-10",380.070931877226,"5-10 cm","Low marsh","+3.0°C","Topsoil
(0-30 cm)",NA,NA,NA,NA,NA,933.060430463571,"5-10 cm","Low marsh","+3.0°C","Topsoil
(0-30 cm)",NA,"5-10 cm"
"252(A6)20-30",581.361744318773,"20-30 cm","Low marsh","+3.0°C","Topsoil
(0-30 cm)",NA,NA,NA,NA,NA,1108.62829850182,"20-30 cm","Low marsh","+3.0°C","Topsoil
(0-30 cm)",NA,"20-30 cm"
"252(A6)40-50",297.70282069856,"40-50 cm","Low marsh","+3.0°C","Subsoil
(40-100 cm)",NA,NA,NA,NA,NA,880.760477394368,"40-50 cm","Low marsh","+3.0°C","Subsoil
(40-100 cm)",NA,"40-50 cm"
"252(A6)60-80",207.868505858468,"60-80 cm","Low marsh","+3.0°C","Subsoil
(40-100 cm)",NA,NA,NA,NA,NA,936.012050121283,"60-80 cm","Low marsh","+3.0°C","Subsoil
(40-100 cm)",NA,"60-80 cm"
"252(A6)80-100",13.3978950776172,"80-100 cm","Low marsh","+3.0°C","Subsoil
(40-100 cm)",NA,NA,NA,NA,NA,678.391869280971,"80-100 cm","Low marsh","+3.0°C","Subsoil
(40-100 cm)",NA,"80-100 cm"
"372(A2)0-5",691.338002382761,"0-5 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",198.762307477824,"0-5 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",1227.42016586806,"0-5 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",0.48474722926643,"0-5 cm"
"372(A2)5-10",689.155852597293,"5-10 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",1096.24048212378,"5-10 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",751.75833650702,"5-10 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",0.372920072052802,"5-10 cm"
"372(A2)20-30",602.494267198094,"20-30 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",643.496330810265,"20-30 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",1274.47296968078,"20-30 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",0.314131340394156,"20-30 cm"
"372(A2)40-50",890.095588531104,"40-50 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",995.766060033042,"40-50 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",1719.46382691365,"40-50 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",0.327815921889409,"40-50 cm"
"372(A2)60-80",420.007019121651,"60-80 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",274.397687317355,"60-80 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",1418.40870442842,"60-80 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",0.248112850453325,"60-80 cm"
"372(A2)80-100",841.088053938714,"80-100 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",229.708621181112,"80-100 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",1097.96120992801,"80-100 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",0.63350694143293,"80-100 cm"
"241(G5)0-5",589.958800952853,"0-5 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",362.072027076127,"0-5 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",948.980182977186,"0-5 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",0.449988792535472,"0-5 cm"
"241(G5)5-10",190.319676110438,"5-10 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",178.580797507631,"5-10 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",2826.67074381901,"5-10 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",0.0633290336909447,"5-10 cm"
"241(G5)20-30",193.545350330125,"20-30 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",68.8736260132155,"20-30 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",1831.72041812811,"20-30 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",0.101834134925729,"20-30 cm"
"241(G5)40-50",223.317217797233,"40-50 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",69.216258701999,"40-50 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",2056.32200722405,"40-50 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",0.105063842593273,"40-50 cm"
"241(G5)60-80",61.2396637675394,"60-80 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",149.853577278719,"60-80 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",1655.92276579188,"60-80 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",0.0339132052552009,"60-80 cm"
"241(G5)80-100",15.7418340697575,"80-100 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",NA,NA,NA,NA,NA,2302.45591069075,"80-100 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",NA,"80-100 cm"
"261(A6)0-5",190.048804610293,"0-5 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",360.219871120796,"0-5 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",863.663334934316,"0-5 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",0.15528344834706,"0-5 cm"
"261(A6)5-10",297.316094624213,"5-10 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",641.78505749301,"5-10 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",920.43851348235,"5-10 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",0.190315970228631,"5-10 cm"
"261(A6)20-30",228.136037085989,"20-30 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",296.151765152177,"20-30 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",1266.28359221162,"20-30 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",0.14601310448511,"20-30 cm"
"261(A6)40-50",307.526814286828,"40-50 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",128.572699674204,"40-50 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",912.240515195333,"40-50 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",0.295467822557745,"40-50 cm"
"261(A6)60-80",141.577878346614,"60-80 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",141.478972796751,"60-80 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",638.413448831897,"60-80 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",0.181535137950125,"60-80 cm"
"261(A6)80-100",245.981508417932,"80-100 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",66.9938773965015,"80-100 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",544.479272958278,"80-100 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",0.402276875567165,"80-100 cm"
"111(G5)0-5",497.23575835176,"0-5 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",239.173658291173,"0-5 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",789.294226144323,"0-5 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",0.483472324101478,"0-5 cm"
"111(G5)5-10",463.109978954143,"5-10 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",297.242653762239,"5-10 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",690.676477776275,"5-10 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",0.468773165909773,"5-10 cm"
"111(G5)20-30",41.9097775557532,"20-30 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",13.7878288227749,"20-30 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",407.728860956436,"20-30 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",0.0994261403450133,"20-30 cm"
"111(G5)40-50",135.408413284069,"40-50 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",NA,NA,NA,NA,NA,321.025132868993,"40-50 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",NA,"40-50 cm"
"111(G5)60-80",102.129824243744,"60-80 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",NA,NA,NA,NA,NA,269.964329387369,"60-80 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",NA,"60-80 cm"
"111(G5)80-100",3561.26210234649,"80-100 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",NA,NA,NA,NA,NA,121.890903177677,"80-100 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",NA,"80-100 cm"
"382(C2)0-5",446.271606061344,"0-5 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",591.390557538523,"0-5 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",803.182714655477,"0-5 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",0.320005850505977,"0-5 cm"
"382(C2)5-10",340.41937190469,"5-10 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",845.923693273731,"5-10 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",917.133698932673,"5-10 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",0.19308467972144,"5-10 cm"
"382(C2)20-30",566.384419135118,"20-30 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",990.929901701079,"20-30 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",2553.49462950571,"20-30 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",0.159795874943422,"20-30 cm"
"382(C2)40-50",544.882193095074,"40-50 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",1899.68606632512,"40-50 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",2591.54913970258,"40-50 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",0.121321233046042,"40-50 cm"
"382(C2)60-80",540.103209618923,"60-80 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",1384.9468008889,"60-80 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",2454.79515898167,"60-80 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",0.140661329657978,"60-80 cm"
"382(C2)80-100",41.0502716544952,"80-100 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",61.1637709807506,"80-100 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",864.425237197772,"80-100 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",0.0443504312300321,"80-100 cm"
"261(C2)0-5",726.528657750737,"0-5 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",318.588727792261,"0-5 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",284.905406841602,"0-5 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",1.20387028813713,"0-5 cm"
"261(C2)5-10",828.853816708403,"5-10 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",259.956944104563,"5-10 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",342.990904135194,"5-10 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",1.37466916770357,"5-10 cm"
"261(C2)20-30",166.601975565076,"20-30 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",58.1174135600494,"20-30 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",360.718848517718,"20-30 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",0.397773523091326,"20-30 cm"
"261(C2)40-50",396.107859039001,"40-50 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",51.4865794980315,"40-50 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",271.418426483785,"40-50 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",1.22670089252598,"40-50 cm"
"261(C2)60-80",429.813619573838,"60-80 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",173.635355515717,"60-80 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",567.755501909055,"60-80 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",0.579739573626252,"60-80 cm"
"261(C2)80-100",111.755736638472,"80-100 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",55.0668915897634,"80-100 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",167.542118602446,"80-100 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",0.50202701383011,"80-100 cm"
"262(C2)0-5",373.751927638064,"0-5 cm","Low marsh","+3.0°C","Topsoil
(0-30 cm)",143.01847374395,"0-5 cm","Low marsh","+3.0°C","Topsoil
(0-30 cm)",818.793758038492,"0-5 cm","Low marsh","+3.0°C","Topsoil
(0-30 cm)",0.388591364600783,"0-5 cm"
"262(C2)5-10",325.55810944309,"5-10 cm","Low marsh","+3.0°C","Topsoil
(0-30 cm)",346.998087980248,"5-10 cm","Low marsh","+3.0°C","Topsoil
(0-30 cm)",1991.04430335054,"5-10 cm","Low marsh","+3.0°C","Topsoil
(0-30 cm)",0.139243886530982,"5-10 cm"
"262(C2)20-30",260.715762746243,"20-30 cm","Low marsh","+3.0°C","Topsoil
(0-30 cm)",384.171715325145,"20-30 cm","Low marsh","+3.0°C","Topsoil
(0-30 cm)",1393.18279192784,"20-30 cm","Low marsh","+3.0°C","Topsoil
(0-30 cm)",0.146687541333099,"20-30 cm"
"262(C2)40-50",118.245465304939,"40-50 cm","Low marsh","+3.0°C","Subsoil
(40-100 cm)",187.214211177126,"40-50 cm","Low marsh","+3.0°C","Subsoil
(40-100 cm)",2422.60279412814,"40-50 cm","Low marsh","+3.0°C","Subsoil
(40-100 cm)",0.0453079526513042,"40-50 cm"
"262(C2)60-80",167.016734497358,"60-80 cm","Low marsh","+3.0°C","Subsoil
(40-100 cm)",116.264888803552,"60-80 cm","Low marsh","+3.0°C","Subsoil
(40-100 cm)",1438.76470113328,"60-80 cm","Low marsh","+3.0°C","Subsoil
(40-100 cm)",0.10740421634301,"60-80 cm"
"262(C2)80-100",198.66902177027,"80-100 cm","Low marsh","+3.0°C","Subsoil
(40-100 cm)",166.662116819862,"80-100 cm","Low marsh","+3.0°C","Subsoil
(40-100 cm)",2009.94395417897,"80-100 cm","Low marsh","+3.0°C","Subsoil
(40-100 cm)",0.091274679611227,"80-100 cm"
"241(A2)0-5",412.994390794104,"0-5 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",340.750232159825,"0-5 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",1305.74645342101,"0-5 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",0.250832202949994,"0-5 cm"
"241(A2)5-10",166.378255684982,"5-10 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",159.353674920739,"5-10 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",994.762530691397,"5-10 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",0.144160748177638,"5-10 cm"
"241(A2)20-30",190.436386688198,"20-30 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",15.7004797534468,"20-30 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",2008.36384569666,"20-30 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",0.0940861336735671,"20-30 cm"
"241(A2)40-50",236.507385067954,"40-50 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",119.845554047803,"40-50 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",1481.70992531815,"40-50 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",0.147673551191362,"40-50 cm"
"241(A2)60-80",146.614336220663,"60-80 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",21.7684291182602,"60-80 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",1190.67184463796,"60-80 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",0.120924996797113,"60-80 cm"
"260(G5)0-5",245.978156057166,"0-5 cm","Low marsh","ambient","Topsoil
(0-30 cm)",345.259665376401,"0-5 cm","Low marsh","ambient","Topsoil
(0-30 cm)",689.999506682839,"0-5 cm","Low marsh","ambient","Topsoil
(0-30 cm)",0.237600557131882,"0-5 cm"
"260(G5)5-10",367.742861138154,"5-10 cm","Low marsh","ambient","Topsoil
(0-30 cm)",203.740793781995,"5-10 cm","Low marsh","ambient","Topsoil
(0-30 cm)",952.018511937962,"5-10 cm","Low marsh","ambient","Topsoil
(0-30 cm)",0.318182911717138,"5-10 cm"
"260(G5)20-30",101.912467670866,"20-30 cm","Low marsh","ambient","Topsoil
(0-30 cm)",292.156537386768,"20-30 cm","Low marsh","ambient","Topsoil
(0-30 cm)",936.650072350699,"20-30 cm","Low marsh","ambient","Topsoil
(0-30 cm)",0.0829361323932326,"20-30 cm"
"260(G5)40-50",287.463568398066,"40-50 cm","Low marsh","ambient","Subsoil
(40-100 cm)",58.8283126160922,"40-50 cm","Low marsh","ambient","Subsoil
(40-100 cm)",902.41992585691,"40-50 cm","Low marsh","ambient","Subsoil
(40-100 cm)",0.299052374706785,"40-50 cm"
"260(G5)60-80",255.013076368184,"60-80 cm","Low marsh","ambient","Subsoil
(40-100 cm)",131.277603148179,"60-80 cm","Low marsh","ambient","Subsoil
(40-100 cm)",958.765517399863,"60-80 cm","Low marsh","ambient","Subsoil
(40-100 cm)",0.233947695793879,"60-80 cm"
"260(G5)80-100",283.208107204363,"80-100 cm","Low marsh","ambient","Subsoil
(40-100 cm)",150.088846675402,"80-100 cm","Low marsh","ambient","Subsoil
(40-100 cm)",676.09865021154,"80-100 cm","Low marsh","ambient","Subsoil
(40-100 cm)",0.342789146860108,"80-100 cm"
"112(A6)0-5",229.637747209089,"0-5 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",217.054403168282,"0-5 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",623.455192706891,"0-5 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",0.273212522898065,"0-5 cm"
"112(A6)5-10",13.7581377056644,"5-10 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",61.9188637987009,"5-10 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",794.30813710819,"5-10 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",0.0160683296498384,"5-10 cm"
"122(A2)0-5",769.045363503999,"0-5 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",104.198647198324,"0-5 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",1087.05729570964,"0-5 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",0.645575258685962,"0-5 cm"
"122(A2)5-10",478.049247646802,"5-10 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",57.1760631413568,"5-10 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",904.917081987182,"5-10 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",0.496884579281492,"5-10 cm"
"122(A2)20-30",103.779772622105,"20-30 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",19.9701063455551,"20-30 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",314.151847461319,"20-30 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",0.310604470731938,"20-30 cm"
"122(A2)40-50",140.877211087822,"40-50 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",1.72656748038897,"40-50 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",768.817649324218,"40-50 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",0.182828198584151,"40-50 cm"
